CI.SRT,2019-07-06T02:11:15.558000Z,2019-07-06T02:11:18.868000Z,3.5309466917157365e-06,154291.5
CI.TOW2,2019-07-06T02:11:17.158000Z,2019-07-06T02:11:21.578000Z,2.252808803216159e-06,3976.5
CI.SLA,2019-07-06T02:11:19.348000Z,2019-07-06T02:11:25.058000Z,4.2943591812703475e-07,77.0
CI.JRC2,2019-07-06T02:11:19.728000Z,2019-07-06T02:11:25.558000Z,1.0083602617055282e-06,5883.6
CI.CCC,2019-07-06T02:11:16.918000Z,2019-07-06T02:11:20.618000Z,2.633546146177662e-06,7707.1
CI.CLC,2019-07-06T02:11:16.098000Z,2019-07-06T02:11:19.128000Z,2.3012869488962455e-06,7612.7
CI.LRL,2019-07-06T02:11:15.568000Z,2019-07-06T02:11:18.208000Z,2.2260644695377396e-06,11032.6
CI.WBM,2019-07-06T02:11:17.343000Z,2019-07-06T02:11:21.243000Z,4.057112816940142e-06,2359.5
CI.WMF,2019-07-06T02:11:22.258000Z,2019-07-06T02:11:29.688000Z,2.6168118318375866e-07,996.0
CI.MPM,2019-07-06T02:11:20.558000Z,2019-07-06T02:11:26.728000Z,3.0178604374576793e-07,2598.2
2019-07-06T02:15:24.166800Z,35.71,-117.49,9,2.71,0.3
CI.SRT,2019-07-06T02:15:28.508000Z,2019-07-06T02:15:32.178000Z,2.2174994642912647e-06,20250.2
CI.TOW2,2019-07-06T02:15:29.118000Z,2019-07-06T02:15:33.158000Z,2.1609637036485963e-06,337.7
CI.CCC,2019-07-06T02:15:29.648000Z,2019-07-06T02:15:33.908000Z,1.9988940502577897e-06,349.0
CI.WMF,2019-07-06T02:15:33.568000Z,2019-07-06T02:15:40.668000Z,2.9722281580568853e-07,20.2
CI.MPM,2019-07-06T02:15:30.988000Z,2019-07-06T02:15:36.088000Z,3.98941206193224e-07,433.1
CI.SLA,2019-07-06T02:15:29.838000Z,2019-07-06T02:15:34.008000Z,1.5895343806710053e-06,1184.3
CI.WBM,2019-07-06T02:15:30.963000Z,2019-07-06T02:15:35.913000Z,1.3275799379821198e-06,20414.8
CI.JRC2,2019-07-06T02:15:31.288000Z,2019-07-06T02:15:36.468000Z,1.013215530730378e-06,129.1
CI.LRL,2019-07-06T02:15:29.728000Z,2019-07-06T02:15:33.628000Z,2.009703465807192e-06,503.8
CI.CLC,2019-07-06T02:15:26.908000Z,2019-07-06T02:15:28.438000Z,3.2046852542317195e-06,40794.3
2019-07-06T02:29:38.990400Z,35.67,-117.49,9,2.39,0.3
CI.TOW2,2019-07-06T02:29:44.398000Z,2019-07-06T02:29:48.978000Z,9.729443377633173e-07,537.6
CI.MPM,2019-07-06T02:29:46.518000Z,2019-07-06T02:29:52.298000Z,1.5766428609867162e-07,9863.6
CI.SRT,2019-07-06T02:29:43.378000Z,2019-07-06T02:29:46.738000Z,5.41717888403646e-07,4264.6
CI.CLC,2019-07-06T02:29:42.468000Z,2019-07-06T02:29:45.148000Z,1.1770924149415662e-06,3651.2
CI.CCC,2019-07-06T02:29:43.598000Z,2019-07-06T02:29:47.108000Z,1.8237293975555226e-06,322.8
CI.WMF,2019-07-06T02:29:49.068000Z,2019-07-06T02:29:56.478000Z,2.524118680117068e-07,943.1
CI.SLA,2019-07-06T02:29:44.968000Z,2019-07-06T02:29:49.348000Z,9.299620188746766e-07,41.5
CI.WBM,2019-07-06T02:29:45.593000Z,2019-07-06T02:29:50.393000Z,5.090879810945544e-07,3082.2
CI.JRC2,2019-07-06T02:29:46.778000Z,2019-07-06T02:29:52.418000Z,5.001600819142118e-07,2284.3
CI.LRL,2019-07-06T02:29:43.848000Z,2019-07-06T02:29:47.228000Z,1.0291054095851404e-06,365.3
2019-07-06T02:34:15.189600Z,35.67,-117.43,9,2.01,0.3
