2019-07-06T00:08:48.339400Z,35.59,-117.55,9,2.17
2019-07-06T09:57:34.650800Z,35.97,-117.69,9,3.09
2019-07-06T10:54:19.966000Z,35.71,-117.49,9,2.55
2019-07-06T00:02:05.928400Z,35.67,-117.51,9,1.7
2019-07-06T00:10:58.820000Z,35.77,-117.53,9,2.84
2019-07-06T00:14:41.325600Z,35.77,-117.55,9,3.14
2019-07-06T00:18:57.230000Z,35.77,-117.57,9,2.95
2019-07-06T00:46:54.258400Z,35.67,-117.47,9,2.12
2019-07-06T00:50:41.634400Z,35.75,-117.55,9,2.08
2019-07-06T01:06:12.272000Z,35.67,-117.47,9,1.98
2019-07-06T01:39:46.194000Z,35.67,-117.45,9,1.76
2019-07-06T01:41:01.890000Z,35.73,-117.53,9,1.51
2019-07-06T02:11:11.977200Z,35.61,-117.57,9,2.75
2019-07-06T02:15:24.166800Z,35.71,-117.49,9,2.71
2019-07-06T02:29:38.990400Z,35.67,-117.49,9,2.39
2019-07-06T02:34:15.189600Z,35.67,-117.43,9,2.01
2019-07-06T02:40:45.196000Z,35.67,-117.43,9,2.32
2019-07-06T02:42:13.749200Z,35.57,-117.57,9,3.04
2019-07-06T02:55:12.656800Z,35.77,-117.55,9,3.09
2019-07-06T02:58:46.488800Z,35.57,-117.59,9,2.52
2019-07-06T03:06:22.628000Z,35.65,-117.51,9,2.07
2019-07-06T04:18:54.690800Z,35.93,-117.71,9,5.28
2019-07-06T04:41:48.800400Z,35.91,-117.67,9,3.62
2019-07-06T04:49:42.218400Z,35.89,-117.75,9,3.71
2019-07-06T04:52:17.496400Z,35.89,-117.69,9,4.59
2019-07-06T04:58:36.282800Z,35.69,-117.53,9,4.25
2019-07-06T05:08:10.930800Z,35.71,-117.53,9,4.01
2019-07-06T05:13:14.541600Z,35.89,-117.61,9,4.23
2019-07-06T05:43:21.953200Z,35.91,-117.67,9,3.47
2019-07-06T06:04:33.880400Z,35.89,-117.69,9,3.56
2019-07-06T06:14:15.345600Z,35.67,-117.43,9,3.24
2019-07-06T06:41:14.672800Z,35.79,-117.61,9,4.25
2019-07-06T07:03:14.295600Z,35.65,-117.49,9,3.71
2019-07-06T07:04:41.604200Z,35.91,-117.75,9,3.86
2019-07-06T07:46:16.892800Z,35.79,-117.59,9,3.29
2019-07-06T07:52:11.108800Z,35.81,-117.59,9,3.12
2019-07-06T07:56:03.248000Z,35.65,-117.43,9,3.89
2019-07-06T08:10:49.557200Z,35.95,-117.75,9,3.7
2019-07-06T08:28:33.380400Z,35.61,-117.37,9,3.63
2019-07-06T08:39:42.458600Z,35.93,-117.69,9,3.37
2019-07-06T09:12:41.289800Z,35.81,-117.65,9,3.07
2019-07-06T09:16:34.738400Z,35.93,-117.69,9,2.63
2019-07-06T09:28:28.322800Z,35.93,-117.77,9,5.07
2019-07-06T09:29:20.652600Z,35.89,-117.71,9,4.85
2019-07-06T09:48:29.356400Z,35.89,-117.75,9,3.41
2019-07-06T09:49:33.111000Z,35.89,-117.73,9,3.2
2019-07-06T10:01:10.131200Z,35.95,-117.71,9,2.94
2019-07-06T10:19:58.379200Z,35.89,-117.67,9,2.94
2019-07-06T10:40:24.297200Z,35.65,-117.51,9,3.53
2019-07-06T10:50:46.072800Z,35.89,-117.73,9,3.35
2019-07-06T11:06:42.848800Z,35.79,-117.57,9,3.94
2019-07-06T11:18:03.294000Z,35.67,-117.51,9,3.14
2019-07-06T11:31:09.644800Z,35.95,-117.71,9,3.17
2019-07-06T11:45:11.031400Z,35.83,-117.63,9,3.5
2019-07-06T12:12:35.465200Z,35.77,-117.59,9,3.32
2019-07-06T12:20:15.887200Z,35.75,-117.53,9,2.95
2019-07-06T12:20:58.678800Z,35.75,-117.55,9,3.79
2019-07-06T12:29:19.296800Z,35.81,-117.53,9,3.63
2019-07-06T13:20:35.811600Z,35.69,-117.53,9,2.85
2019-07-06T14:05:32.167600Z,35.89,-117.69,9,2.8
2019-07-06T14:16:21.115200Z,35.69,-117.49,9,2.64
2019-07-06T14:19:24.634400Z,35.79,-117.55,9,2.29
2019-07-06T15:07:05.345600Z,35.65,-117.47,9,3.44
2019-07-06T17:30:19.463600Z,35.65,-117.43,9,2.27
2019-07-06T17:53:19.171200Z,35.69,-117.53,9,2.47
2019-07-06T18:33:51.306600Z,35.89,-117.71,9,2.96
2019-07-06T19:05:15.304400Z,35.79,-117.55,9,2.7
2019-07-06T19:33:28.110400Z,35.87,-117.69,9,2.43
2019-07-06T19:46:23.377600Z,35.91,-117.75,9,3.28
2019-07-06T19:49:04.222000Z,35.87,-117.71,9,3.68
2019-07-06T20:30:31.229200Z,35.67,-117.41,9,2.73
2019-07-06T20:36:17.138000Z,35.89,-117.69,9,2.91
2019-07-06T20:41:30.154800Z,35.69,-117.45,9,3.59
2019-07-06T21:00:51.217200Z,35.93,-117.75,9,2.42
2019-07-06T21:23:12.296000Z,35.91,-117.67,9,2.02
2019-07-06T22:51:35.686000Z,35.63,-117.43,9,3.16
2019-07-06T22:58:55.684000Z,35.71,-117.53,9,2.74
2019-07-06T23:21:33.732000Z,35.69,-117.47,9,3.95
2019-07-06T23:22:57.958400Z,35.89,-117.69,9,2.62
2019-07-06T23:26:21.850400Z,35.77,-117.55,9,3.35
2019-07-06T23:48:53.152800Z,35.61,-117.37,9,2.91
2019-07-06T23:56:34.180400Z,35.83,-117.63,9,3.69
2019-07-06T00:11:59.097200Z,35.67,-117.47,9,2.0
2019-07-06T00:51:25.220800Z,35.75,-117.53,9,3.93
2019-07-06T01:17:06.048800Z,35.75,-117.51,9,2.24
2019-07-06T01:29:56.498400Z,35.63,-117.53,9,1.77
2019-07-06T01:56:11.249400Z,35.69,-117.39,9,2.21
2019-07-06T02:02:54.837200Z,35.73,-117.53,9,2.52
2019-07-06T02:16:35.233200Z,35.75,-117.51,7,1.8
2019-07-06T02:27:50.912200Z,35.69,-117.55,7,1.98
2019-07-06T02:32:10.678000Z,35.63,-117.53,9,2.19
2019-07-06T02:40:04.114800Z,35.63,-117.53,9,1.94
2019-07-06T03:12:40.494800Z,35.71,-117.53,9,2.45
2019-07-06T03:16:31.747600Z,35.73,-117.53,9,5.23
2019-07-06T03:46:26.238000Z,35.67,-117.41,9,4.58
2019-07-06T03:53:40.094800Z,35.73,-117.55,7,3.68
2019-07-06T03:55:19.659600Z,35.93,-117.69,9,4.17
2019-07-06T04:07:04.338000Z,35.55,-117.49,9,4.76
2019-07-06T04:22:15.896800Z,35.89,-117.69,9,3.56
2019-07-06T04:52:03.773600Z,35.89,-117.75,9,3.92
2019-07-06T04:53:41.627200Z,35.87,-117.63,9,4.04
2019-07-06T04:58:11.646000Z,35.61,-117.39,9,3.65
2019-07-06T05:44:08.620000Z,35.93,-117.73,9,3.69
2019-07-06T06:12:51.498800Z,35.57,-117.33,9,4.57
2019-07-06T06:17:20.686800Z,35.89,-117.65,9,3.44
2019-07-06T06:26:52.911200Z,35.89,-117.67,9,3.36
2019-07-06T06:31:00.589200Z,35.89,-117.67,9,3.9
2019-07-06T06:34:46.999800Z,35.93,-117.71,9,4.51
2019-07-06T06:49:27.946800Z,35.95,-117.67,9,3.24
2019-07-06T06:50:11.562000Z,35.75,-117.51,9,3.12
2019-07-06T07:05:20.711200Z,35.89,-117.73,9,3.55
2019-07-06T07:50:01.754400Z,35.69,-117.53,9,3.27
2019-07-06T08:26:51.480800Z,35.95,-117.75,9,3.57
2019-07-06T09:06:21.413800Z,35.65,-117.43,9,3.57
2019-07-06T09:08:02.384000Z,35.89,-117.79,9,3.6
2019-07-06T09:46:39.635200Z,35.79,-117.61,9,3.42
2019-07-06T10:34:32.199200Z,35.91,-117.77,9,2.65
2019-07-06T10:49:48.298400Z,35.95,-117.71,9,3.18
2019-07-06T11:00:05.726000Z,35.85,-117.61,9,2.75
2019-07-06T11:08:10.319600Z,35.93,-117.71,9,2.77
2019-07-06T11:11:41.773600Z,35.89,-117.69,5,3.1
2019-07-06T11:23:09.689200Z,35.87,-117.67,9,2.61
2019-07-06T11:43:41.728000Z,35.63,-117.45,9,2.62
2019-07-06T11:46:15.924400Z,35.69,-117.47,9,2.89
2019-07-06T11:59:49.318400Z,35.73,-117.51,9,2.48
2019-07-06T12:17:32.594000Z,35.81,-117.65,9,2.17
2019-07-06T12:23:28.526800Z,35.91,-117.65,9,2.54
2019-07-06T12:27:00.014000Z,35.95,-117.71,9,2.38
2019-07-06T12:34:52.269200Z,35.71,-117.55,9,2.86
2019-07-06T12:40:30.568400Z,35.81,-117.59,9,2.79
2019-07-06T12:45:45.097200Z,35.85,-117.65,9,3.04
2019-07-06T12:48:42.589600Z,35.87,-117.63,9,3.1
2019-07-06T13:00:43.744800Z,35.91,-117.71,9,2.98
2019-07-06T13:02:14.182800Z,35.83,-117.57,9,2.62
2019-07-06T13:09:19.641600Z,35.79,-117.59,7,2.85
2019-07-06T13:16:57.365600Z,35.63,-117.49,9,3.39
2019-07-06T13:24:26.699600Z,35.89,-117.65,9,2.83
2019-07-06T13:43:18.228400Z,35.61,-117.43,9,4.08
2019-07-06T14:11:43.258400Z,35.61,-117.41,9,2.62
2019-07-06T14:24:34.670800Z,35.97,-117.73,9,2.83
2019-07-06T14:25:59.785600Z,35.71,-117.55,9,2.4
2019-07-06T14:30:07.239200Z,35.81,-117.59,9,3.17
2019-07-06T14:31:00.103000Z,35.89,-117.73,9,2.61
2019-07-06T14:38:48.665600Z,35.73,-117.57,9,2.66
2019-07-06T14:40:08.483200Z,35.65,-117.49,9,3.04
2019-07-06T14:41:15.970800Z,35.81,-117.61,9,2.42
2019-07-06T14:55:25.126200Z,35.83,-117.59,9,2.57
2019-07-06T15:12:01.048400Z,35.63,-117.53,9,3.08
2019-07-06T15:19:15.033600Z,35.91,-117.69,9,2.31
2019-07-06T15:22:26.234400Z,35.93,-117.77,9,3.4
2019-07-06T15:23:28.099600Z,35.85,-117.61,9,3.29
2019-07-06T15:37:22.876800Z,35.97,-117.69,9,2.67
2019-07-06T15:40:44.280800Z,35.81,-117.59,9,2.98
2019-07-06T15:45:45.661600Z,36.13,-117.85,5,3.51
2019-07-06T16:02:33.674800Z,35.65,-117.43,9,2.68
2019-07-06T16:07:25.188400Z,35.67,-117.51,9,3.7
2019-07-06T16:13:43.860800Z,35.99,-117.79,3,2.09
2019-07-06T16:43:00.997800Z,35.91,-117.71,9,2.64
2019-07-06T16:54:28.602800Z,35.59,-117.41,9,2.67
2019-07-06T17:14:09.141200Z,35.91,-117.71,9,2.52
2019-07-06T17:15:44.754200Z,35.55,-117.39,9,2.74
2019-07-06T17:20:57.295600Z,35.69,-117.53,9,2.51
2019-07-06T17:22:07.437600Z,35.77,-117.59,5,2.81
2019-07-06T17:38:40.949600Z,35.81,-117.61,9,2.93
2019-07-06T17:40:52.466400Z,35.61,-117.37,9,2.9
2019-07-06T17:41:32.812000Z,35.89,-117.73,9,4.32
2019-07-06T17:54:34.444200Z,35.61,-117.47,9,2.64
2019-07-06T18:10:43.142000Z,35.85,-117.61,9,2.07
2019-07-06T18:28:52.956000Z,35.73,-117.51,9,2.87
2019-07-06T18:39:57.660400Z,35.75,-117.55,9,3.1
2019-07-06T18:42:07.896000Z,35.87,-117.71,9,2.33
2019-07-06T18:46:25.293200Z,35.65,-117.37,9,3.99
2019-07-06T18:58:58.941600Z,35.91,-117.65,9,3.05
2019-07-06T19:05:47.498400Z,35.89,-117.77,9,2.42
2019-07-06T19:10:02.689600Z,35.69,-117.47,9,2.51
2019-07-06T19:13:18.415200Z,35.85,-117.65,9,1.98
2019-07-06T19:37:32.861200Z,35.93,-117.69,9,3.11
2019-07-06T19:47:31.029600Z,35.93,-117.73,9,2.71
2019-07-06T19:48:08.550400Z,35.91,-117.73,9,2.79
2019-07-06T19:50:55.613600Z,35.79,-117.67,3,2.1
2019-07-06T19:58:13.468000Z,35.93,-117.69,9,2.28
2019-07-06T20:15:30.045200Z,35.95,-117.73,9,2.12
2019-07-06T20:27:11.152400Z,35.91,-117.73,9,2.34
2019-07-06T21:05:24.084800Z,35.71,-117.55,9,3.78
2019-07-06T21:07:44.670800Z,35.97,-117.25,3,3.04
